09:13:18.738 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.JobManagerServiceTest], using SpringBootContextLoader
09:50:57.625 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2df3b89c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@23348b5d, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@70325e14, org.springframework.test.context.support.DirtiesContextTestExecutionListener@37ceb1df, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7c9d8e2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@20d525, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@6200f9cb, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@2002fc1d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@69453e37, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6f4a47c7, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@ae13544]
09:50:58.020 [main] INFO  c.h.h.service.JobManagerServiceTest - Starting JobManagerServiceTest on lixiaobai with PID 17300 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\jobmanager)
09:50:58.020 [main] INFO  c.h.h.service.JobManagerServiceTest - No active profile set, falling back to default profiles: default
09:50:58.481 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
09:50:58.511 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 22ms. Found 0 repository interfaces.
09:50:59.027 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
09:50:59.179 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
09:50:59.275 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
09:50:59.353 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
09:50:59.355 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:50:59.536 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
09:50:59.786 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
09:51:00.000 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
09:51:00.382 [main] INFO  c.h.h.service.JobManagerServiceTest - Started JobManagerServiceTest in 2.709 seconds (JVM running for 3.866)
09:51:00.617 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
09:51:00.619 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
09:51:00.625 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:00:57.197 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.JobManagerServiceTest], using SpringBootContextLoader
10:00:57.206 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.JobManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:00:57.207 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.JobManagerServiceTest]: JobManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:00:57.422 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.service.JobManagerServiceTest
10:00:57.581 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:00:57.614 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@70325e14, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@37ceb1df, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7c9d8e2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20d525, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6200f9cb, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2002fc1d, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@69453e37, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6f4a47c7, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@ae13544, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3d34d211, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7dc0f706]
10:00:57.979 [main] INFO  c.h.h.service.JobManagerServiceTest - Starting JobManagerServiceTest on lixiaobai with PID 17808 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\jobmanager)
10:00:57.979 [main] INFO  c.h.h.service.JobManagerServiceTest - No active profile set, falling back to default profiles: default
10:00:58.452 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:00:58.480 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20ms. Found 0 repository interfaces.
10:00:58.978 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:00:59.122 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:00:59.220 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:00:59.300 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:00:59.303 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:00:59.488 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:00:59.732 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:00:59.948 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:01:00.313 [main] INFO  c.h.h.service.JobManagerServiceTest - Started JobManagerServiceTest in 2.645 seconds (JVM running for 3.874)
10:01:00.449 [main] ERROR com.huishuo.hdata.util.FileTool - C:\tmp\JobName_55.xml is not file or not exists.
10:01:00.455 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:01:00.457 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:01:00.463 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:01:17.473 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.JobManagerServiceTest], using SpringBootContextLoader
10:01:17.480 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.JobManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:01:17.480 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.JobManagerServiceTest]: JobManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:01:17.662 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.service.JobManagerServiceTest
10:01:17.835 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:01:17.858 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@70325e14, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@37ceb1df, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7c9d8e2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20d525, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6200f9cb, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2002fc1d, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@69453e37, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6f4a47c7, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@ae13544, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3d34d211, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7dc0f706]
10:01:18.260 [main] INFO  c.h.h.service.JobManagerServiceTest - Starting JobManagerServiceTest on lixiaobai with PID 18360 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\jobmanager)
10:01:18.261 [main] INFO  c.h.h.service.JobManagerServiceTest - No active profile set, falling back to default profiles: default
10:01:18.714 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:01:18.743 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20ms. Found 0 repository interfaces.
10:01:19.230 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:01:19.376 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:01:19.473 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:01:19.556 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:01:19.558 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:01:19.750 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:01:20.004 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:01:20.221 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:01:20.575 [main] INFO  c.h.h.service.JobManagerServiceTest - Started JobManagerServiceTest in 2.659 seconds (JVM running for 3.762)
10:01:20.669 [main] INFO  com.huishuo.hdata.util.FileTool - file is not exists, create new file. file=C:\tmp\JobName_54.xml
10:01:20.745 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:01:20.748 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:01:20.755 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
10:02:20.285 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.huishuo.hdata.service.JobManagerServiceTest], using SpringBootContextLoader
10:02:20.296 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.huishuo.hdata.service.JobManagerServiceTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:02:20.297 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.huishuo.hdata.service.JobManagerServiceTest]: JobManagerServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:02:20.582 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.huishuo.hdata.Application for test class com.huishuo.hdata.service.JobManagerServiceTest
10:02:20.811 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
10:02:20.844 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@38831718, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2c1156a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@33fe57a9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4982cc36, org.springframework.test.context.transaction.TransactionalTestExecutionListener@691939c9, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4f1bfe23, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@e19bb76, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@512535ff, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@71529963, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@61a88b8c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@22295ec4]
10:02:21.284 [main] INFO  c.h.h.service.JobManagerServiceTest - Starting JobManagerServiceTest on lixiaobai with PID 17864 (started by haoyue in C:\Users\haoyu\Documents\Project\hdata\jobmanager)
10:02:21.285 [main] INFO  c.h.h.service.JobManagerServiceTest - No active profile set, falling back to default profiles: default
10:02:21.818 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
10:02:21.847 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20ms. Found 0 repository interfaces.
10:02:22.404 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
10:02:22.562 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
10:02:22.666 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
10:02:22.761 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
10:02:22.764 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
10:02:22.962 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
10:02:23.258 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
10:02:23.538 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
10:02:23.929 [main] INFO  c.h.h.service.JobManagerServiceTest - Started JobManagerServiceTest in 3.008 seconds (JVM running for 4.451)
10:02:32.290 [Thread-2] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
10:02:32.293 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
10:02:32.300 [Thread-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
